  0.67847903E+00  0.59386597E+01
  0.68997867E+00  0.58685474E+01
  0.70147832E+00  0.58006609E+01
  0.71297796E+00  0.57352633E+01
  0.72447760E+00  0.56726773E+01
  0.73597725E+00  0.56133017E+01
  0.74747689E+00  0.55576292E+01
  0.75897654E+00  0.55062606E+01
  0.77047618E+00  0.54599038E+01
  0.78197583E+00  0.54193402E+01
  0.79347547E+00  0.53853338E+01
  0.80497512E+00  0.53584726E+01
  0.81647476E+00  0.53389750E+01
  0.82797440E+00  0.53265482E+01
  0.83947405E+00  0.53203902E+01
  0.85097369E+00  0.53193428E+01
  0.86247334E+00  0.53221087E+01
  0.87397298E+00  0.53274340E+01
  0.88547263E+00  0.53342154E+01
